,lat,lon,name,projected_lon,projected_lat,centroid_distance,travel_time
462,51.511811,-0.025626,"Canton Street, Poplar",33715.92074447757,26506.50278084216,8624.613226194684,2190.0
463,51.506946,-0.058681,"Reardon Street, Wapping",31435.81700176405,25903.908870424464,6430.886245381075,1598.0
464,51.513073999999996,-0.06409400000000001,"Christian Street, Whitechapel",31042.005483756104,26575.65544252991,5952.567342795257,1404.0
465,51.508621999999995,-0.065006,"Pennington Street, Wapping",30991.798714360863,26078.723626480234,5963.46859533262,1610.0
466,51.522507,-0.041378,"Queen Marys, Mile End",32590.668811386015,27666.97801441091,7506.916019456735,1841.0
467,51.524677000000004,-0.03562,"The Green Bridge, Mile End",32983.77584681916,27919.090009048785,7922.3062728063,1964.0
468,51.50196,-0.016250999999999998,"South Quay East, Canary Wharf",34396.37832849444,25428.249116611754,9428.97996316236,2447.0
469,51.528169,-0.018703,"Bow Church Station, Bow",34147.18899086039,28339.20941548384,9129.237289134615,2429.0
470,51.52512,-0.015578,"Devons Road, Bow",34373.22827804854,28005.906060773617,9313.165580896208,2465.0
471,51.526534999999996,-0.028619,"Coborn Street, Mile End",33464.03201228965,28138.848789098993,8425.30693352502,2186.0
472,51.527058000000004,-0.025296000000000003,"Bow Road Station, Bow",33693.04755187116,28203.248161263735,8660.773154123488,2244.0
473,51.519265000000004,-0.021345,"Furze Green, Bow",33990.65458232307,27343.736727801996,8886.598096477892,2239.0
474,51.519806,-0.055730999999999996,"Sidney Street, Stepney",31602.595060890715,27339.93992636251,6500.097115954862,1704.0
475,51.522560999999996,-0.054883,"Cephas Street, Bethnal Green",31653.299297404825,27647.980948178127,6571.370878386828,1656.0
476,51.502635,-0.022702,"South Quay West, Canary Wharf",33946.46791809841,25491.216822361486,8974.965643477102,2271.0
477,51.520893,-0.051394,"Cleveland Way, Bethnal Green",31900.368319032976,27468.86956411632,6804.223776868384,1654.0
478,51.496454,-0.009506,"St John's Park, Cubitt Town",34881.33080276719,24828.46245453789,10022.967627626402,2624.0
479,51.520398,-0.026768,"Ackroyd Drive, Bow",33610.888445157994,27459.610724034166,8511.764961899471,2173.0
480,51.517475,-0.07585499999999999,"Bell Lane, Liverpool Street",30212.778450090264,27043.707323140727,5104.035990214201,1174.0
481,51.528692,-0.059091,"Clarkson Street, Bethnal Green",31343.180806401564,28322.261963369703,6361.957224651684,1776.0
482,51.519362,-0.074431,"Fournier Street, Whitechapel",30306.086735733086,27256.224964158173,5201.233415625319,1275.0
483,51.517842,-0.090075,"Fore Street, Guildhall",29224.770465712907,27058.67498780359,4116.017737873361,1008.0
484,51.509303,-0.025996,"Westferry DLR, Limehouse",33697.76455900943,26226.811881895672,8628.82828970574,2095.0
485,51.511066,-0.053558,"Sutton Street, Shadwell",31779.269230793056,26371.67992750471,6705.403489610019,1536.0
486,51.532090999999994,-0.06142,"Pritchard's Road, Bethnal Green",31171.555924922082,28696.095464451617,6281.032664280535,1837.0
487,51.51422279999999,-0.055656,"Watney Market, Stepney",31624.305470107734,26718.982116528234,6524.200010226306,1567.0
488,51.516203999999995,-0.155525,"Portman Square, Marylebone",24686.80526233722,26759.909635929478,514.7899814563563,1043.0
489,51.500088,-0.21131599999999998,"Russell Gardens, Holland Park",20858.282403283476,24870.934298251726,4778.685608841662,1885.0
490,51.5112,-0.014438,"Chrisp Street Market, Poplar",34494.36066104466,26459.547797563224,9404.463938997651,2381.0
491,51.532513,-0.033085,"Ford Road, Old Ford",33136.251181110565,28795.521532050945,8214.059364259041,2187.0
492,51.528224,-0.037471,"Antill Road, Mile End",32844.74253537858,28310.2238319435,7837.191370886569,2120.0
493,51.518811,-0.011662,"Teviot Street, Poplar",34664.04555644051,27311.45134699685,9558.736843583782,2611.0
494,51.526041,-0.047218,"Bancroft Road, Bethnal Green",32174.895307983767,28049.279552569176,7135.776806404794,1833.0
495,51.534137,-0.037366,"Driffield Road, Old Ford",32834.38002721037,28968.20342091957,7959.042346002794,2175.0
496,51.525940999999996,-0.036017,"Clinton Road, Mile End",32952.45160253672,28058.962259014224,7907.711483828885,2092.0
497,51.51549,-0.013475,"Langdon Park, Poplar",34548.24956630112,26938.594903758174,9440.210421797143,2539.0
498,51.511654,-0.179668,"Lancaster Gate , Bayswater",23023.68215322614,26211.77748876807,2249.051891600933,1383.0
499,51.504714,-0.014293,"Churchill Place, Canary Wharf",34524.0055391081,25738.29894478267,9506.847982490854,2370.0
500,51.503143,-0.008428,"Lancaster Drive, Blackwall",34935.93336036932,25574.601647940144,9938.031338534469,2596.0
501,51.503802,-0.215808,"Hansard Mews, Shepherds Bush",20536.31760256218,25276.488098425063,4906.079516042736,1998.0
502,51.507326,-0.14582699999999998,"Clarges Street, West End",25384.947683620412,25789.289499384206,1295.3109274364185,756.0
503,51.486892,-0.170983,"Manresa Road, Chelsea",23695.391949118,23472.159097759606,3851.36302889484,1142.0
504,51.508896,-0.012412999999999999,"Newby Place, Poplar",34641.88632552704,26207.060240842082,9570.751540196481,2333.0
505,51.530326,-0.042744,"Twig Folly Bridge, Mile End",32472.600729435653,28534.25568512184,7510.9908583408605,1997.0
506,51.50357,-0.020068,"Jubilee Plaza, Canary Wharf",34126.52506741474,25600.1734636389,9134.339558938971,2414.0
507,51.528222,-0.069743,"Wellington Row, Bethnal Green",30605.439557523525,28250.42086659724,5625.213437979879,1624.0
508,51.531864,-0.066035,"Goldsmiths Row, Haggerston",30852.021886119765,28662.367428044876,5964.004825964716,1755.0
509,51.537349,-0.147154,"Gloucester Avenue, Camden Town",25208.242764225346,29126.869960661075,2074.4447940900554,1412.0
510,51.53385,-0.06992000000000001,"Queensbridge Road, Haggerston",30576.638877375575,28876.179192404757,5763.257480384423,1755.0
511,51.51793,-0.067937,"Old Montague Street, Whitechapel",30760.991587584285,27108.805335355195,5652.494926540731,1322.0
512,51.508981,-0.0069900000000000006,"Naval Row, Blackwall",35018.08037319762,26226.755368342303,9943.863263525702,2428.0
513,51.531090999999996,-0.075901,"Hoxton Station, Haggerston",30169.748858941428,28558.324081205617,5279.603339368305,1587.0
514,51.528302000000004,-0.144466,"Albany Street, Regent's Park",25420.25284987809,28125.160650701582,1114.754218828179,1151.0
515,51.506613,-0.142844,"Green Park Station, West End",25594.044106117843,25715.223178003187,1424.7823530027274,641.0
516,51.514115000000004,-0.033828,"Salmon Lane, Limehouse",33139.70518996037,26747.47707372086,8036.829177323697,1957.0
517,51.509591,-0.20466600000000001,"Lansdowne Walk, Notting Hill",21294.07552839452,25939.40743615196,3974.4060924347004,1799.0
518,51.526153,-0.10220800000000001,"Percival Street, Finsbury",28358.699748324463,27961.31621907736,3374.0025729208646,1070.0
519,51.539957,-0.14524600000000001,"Arlington Road, Camden Town",25333.254624271518,29420.35266966888,2376.169591047356,1502.0
520,51.517428,-0.10798699999999999,"New Fetter Lane, Holborn",27982.782463972922,26980.320099793287,2874.993144495603,705.0
521,51.509474,-0.002275,"East India DLR, Blackwall",35343.88617608251,26290.523425442196,10263.62786520017,2608.0
522,51.498385999999996,-0.10791300000000001,"Westminster Bridge Road, Elephant & Castle",28042.690583233023,24862.137708575203,3662.7588235039966,297.0
523,51.49605,-0.10419300000000001,"Gaywood  Street, Elephant & Castle",28307.718231823237,24608.95573055526,4026.8576640689466,519.0
524,51.521564,-0.039264,"Harford Street, Mile End",32740.185885404324,27566.004999878845,7648.533351948078,1908.0
525,51.503446999999994,-0.016233,"Montgomery Square, Canary Wharf",34393.14382368006,25593.701221939264,9398.65573902384,2418.0
526,51.511542,-0.056666999999999995,"Watney Street, Shadwell",31562.05255595199,26418.895739254454,6484.554344213411,1497.0
527,51.535678000000004,-0.062546,"Regent's Row , Haggerston ",31082.86194854323,29093.058400994953,6312.242615314626,1892.0
528,51.513548,-0.005659,"Aberfeldy Street, Poplar",35096.627566649055,26737.319131102908,9992.917964617971,2702.0
529,51.509423999999996,-0.219712,"Westfield Eastern Access Road, Shepherd's Bush",20250.05897601688,25895.31187293105,4995.133995496252,2231.0
531,51.516009999999994,-0.0985,"King Edward Street, St Pauls",28645.33174526898,26839.64504607962,3543.1165994182243,812.0
532,51.493978000000006,-0.127554,"Page Street, Westminster",26691.471570630718,24336.6978696039,3145.3360389792842,361.0
533,51.501391,-0.20599099999999998,"Abbotsbury Road, Holland Park",21224.458716560548,25024.936910101358,4382.710098181741,1765.0
534,51.511624,-0.205921,"Ladbroke Grove Central, Notting Hill",21201.410710162585,26163.433473923156,4007.729016480665,1841.0
535,51.518369,-0.043371,"Rectory Square, Stepney",32464.671068793366,27202.950985638396,7357.408040053484,1871.0
536,51.51746,-0.12335,"Bury Place, Holborn",26916.41309838841,26956.41922816451,1810.3344006992115,705.0
537,51.499286,-0.009152,"Preston's Road, Cubitt Town",34897.341200249386,25144.170482706366,9973.31342286312,2562.0
538,51.509943,-0.117619,"Somerset House, Strand",27335.689057913973,26130.41126317394,2411.172840545168,366.0
539,51.521905,-0.063386,"Selby Street, Whitechapel",31065.14607312018,27559.35058646291,5977.721895368401,1511.0
